"id","generation","time_period","primary_console","game_media","price","id-2","first_name","last_name","designation","age","salary","unit"
910,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",910,"PORFIRIO","ALDROW","Analyst",22,45155,"Web"
911,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",911,"IAN","ACHOR","Analyst",23,45531,"Operations"
912,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",912,"SAUNDRA","ANTONETTY","Analyst",25,44618,"Management"
913,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",913,"JANICE","ALSIP","Analyst",24,46823,"Finance"
914,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",914,"ROLANDO","AERNI","Analyst",25,48268,"Finance"
915,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",915,"TORY","ALESHIRE","Analyst",22,43807,"IT"
916,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",916,"LEOTA","ARMBRUST","Analyst",23,47160,"Web"
917,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",917,"JUDY","ALSOBROOKS","Analyst",22,42519,"IT"
918,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",918,"MOLLIE","ANGELORO","Analyst",21,47297,"Management"
919,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",919,"HOLLIS","AITKIN","Senior Manager",37,153246,"Marketing"
920,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",920,"SID","ALMAN","Analyst",21,45122,"Finance"
921,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",921,"LAURETTA","ARMAN","Analyst",25,46152,"Operations"
922,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",922,"SERGIO","ACKLES","Associate",28,90802,"Finance"
923,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",923,"TRUDY","ANGELINE","Analyst",22,47788,"Operations"
924,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",924,"LUIS","ABEL","Analyst",22,46218,"Management"
925,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",925,"ERNA","ARAB","Analyst",21,40398,"Operations"
926,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",926,"CLAUDIO","ALDERTON","Analyst",24,40267,"IT"
927,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",927,"KERMIT","AGURS","Analyst",25,46965,"Management"
928,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",928,"BRIANA","APPELMAN","Analyst",22,41071,"Management"
929,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",929,"HECTOR","ABREO","Analyst",25,40261,"IT"
930,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",930,"JEANNETTE","AMORELLO","Analyst",25,40270,"IT"
931,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",931,"ROSALEE","ARENDALE","Analyst",21,42148,"Management"
932,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",932,"WES","ALLHANDS","Analyst",22,43671,"Management"
933,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",933,"COY","AIPOPO","Analyst",22,42469,"Management"
934,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",934,"DWAIN","ALGOOD","Analyst",23,47979,"Finance"
935,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",935,"KERRY","ANCISO","Analyst",21,46370,"Operations"
936,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",936,"JEFFERSON","AIEVOLI","Analyst",25,44273,"Web"
937,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",937,"ROSARIO","ANGELOFF","Manager",32,129647,"Marketing"
938,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",938,"THANH","ALERS","Analyst",22,41316,"Finance"
939,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",939,"DAPHNE","ANGIER","Analyst",22,43159,"Web"
940,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",940,"YESENIA","APKING","Senior Analyst",26,56300,"IT"
941,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",941,"SUZAN","ARISMENDEZ","Analyst",24,40236,"IT"
942,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",942,"JERALD","AGE","Analyst",23,44730,"Finance"
943,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",943,"ANTONY","ALAMO","Associate",32,78311,"Marketing"
944,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",944,"STEWART","ADRIANCE","Analyst",22,45875,"Web"
945,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",945,"TIMMY","AFFOLTER","Senior Analyst",27,65600,"IT"
946,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",946,"MARCEL","AHLERS","Analyst",21,46851,"Operations"
947,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",947,"TIMOTHY","AAVANG","Manager",34,114337,"Finance"
948,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",948,"JOSEPHINE","ALTOM","Analyst",22,45527,"Marketing"
949,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",949,"ALYCE","APPELING","Associate",31,83091,"Web"
950,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",950,"DORIS","ALSANDOR","Analyst",21,40244,"IT"
951,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",951,"ANTOINETTE","AMONS","Analyst",24,49315,"Operations"
952,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",952,"ALAN","ABDULLAH","Analyst",25,45461,"Marketing"
953,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",953,"KERRI","ANDRIS","Senior Analyst",25,59425,"Finance"
954,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",954,"OFELIA","ANNIS","Analyst",21,41966,"IT"
955,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",955,"ABRAM","ALIG","Analyst",25,43938,"Web"
956,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",956,"ELISSA","ARMAS","Analyst",21,41759,"Management"
957,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",957,"RIGOBERTO","AHUNA","Senior Manager",36,171056,"IT"
958,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",958,"EFREN","ALCAOA","Analyst",25,40214,"Finance"
959,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",959,"SHAUNA","ANGUSTIA","Analyst",25,43148,"Operations"
960,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",960,"ANDY","ACKINS","Analyst",21,48074,"Web"
961,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",961,"BETSY","ANAST","Analyst",23,45561,"Web"
962,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",962,"CAROLINA","ANGELLOTTI","Analyst",23,42987,"Marketing"
963,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",963,"JANELLE","ANDRUS","Analyst",24,44125,"Web"
964,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",964,"JEROME","ABPLANALP","Analyst",23,45790,"Management"
965,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",965,"MARILYNN","ARGUST","Analyst",23,47807,"Management"
966,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",966,"LOU","ANGELOU","Analyst",24,44763,"Web"
967,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",967,"DENNY","AINES","Analyst",24,41516,"Operations"
968,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",968,"EDMUND","ADELSPERGER","Analyst",25,49764,"Operations"
969,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",969,"JANNIE","ARAI","Analyst",23,48892,"Marketing"
970,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",970,"ADRIANNE","AREBELA","Analyst",23,49248,"Operations"
971,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",971,"SPENCER","ADELS","Analyst",25,45818,"Marketing"
972,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",972,"SANTOS","AGARD","Analyst",24,45675,"Finance"
973,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",973,"ASA","ALLESSIO","Analyst",23,45744,"IT"
974,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",974,"DOUGLASS","ALLEN","Analyst",25,43418,"Management"
975,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",975,"JEWEL","ANDREPONT","Analyst",21,43601,"IT"
976,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",976,"SHELIA","AMORUSO","Senior Analyst",26,66908,"IT"
977,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",977,"HILARY","ANSTEAD","Analyst",23,47667,"Marketing"
978,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",978,"COLIN","ADELGREN","Analyst",24,48689,"IT"
979,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",979,"SALVADOR","ACKISS","Analyst",22,45633,"Management"
980,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",980,"TERRI","AMACKER","Analyst",25,48287,"Management"
981,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",981,"ALFRED","ABERNATHY","Analyst",25,49459,"Marketing"
982,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",982,"DELLA","AMOS","Analyst",24,48222,"Operations"
983,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",983,"ADAM","ABDALLA","Analyst",25,47590,"IT"
984,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",984,"CONNIE","ALESCI","Analyst",25,41166,"Finance"
985,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",985,"JOSE","ABAD","Analyst",25,42064,"Operations"
986,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",986,"NICKY","ALLIGOOD","Analyst",24,44557,"Management"
987,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",987,"BESSIE","AMANTE","Associate",28,87171,"Finance"
988,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",988,"ALYSON","ARBETMAN","Analyst",22,41053,"Marketing"
989,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",989,"GREG","ABRAMEK","Analyst",23,41320,"Finance"
990,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",990,"MARIANA","ARABIA","Analyst",24,49662,"Finance"
991,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",991,"RYAN","ABBAMONTE","Analyst",21,42476,"Management"
992,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",992,"EDUARDO","ACOBA","Senior Analyst",27,51380,"Finance"
993,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",993,"LUCILE","ANNA","Analyst",24,42344,"Marketing"
994,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",994,"JERRY","ABASCAL","Analyst",24,47714,"Marketing"
995,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",995,"ARIEL","ALBARRAN","Analyst",24,44406,"Operations"
996,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",996,"JUSTINE","ANIS","Analyst",25,42214,"Finance"
997,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",997,"DORSEY","ALMENDAREZ","Analyst",21,46813,"Marketing"
998,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",998,"ESTELA","ANSTETT","Analyst",23,48406,"Operations"
999,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",999,"PATSY","AMBROSIO","Analyst",22,41265,"Web"
1000,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",1000,"COLLEEN","AMARGO","Analyst",21,43539,"Web"
1001,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",1001,"DANNY","ABEE","Analyst",24,43875,"Finance"
1002,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",1002,"EDGAR","ABT","Analyst",23,44814,"Marketing"
1003,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",1003,"DESIREE","ANALLA","Analyst",24,40961,"Management"
1004,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",1004,"COLE","AINA","Associate",31,91165,"Management"
1005,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",1005,"MONROE","AKPAN","Analyst",24,48354,"Management"
1006,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",1006,"ELIJAH","AGAN","Associate",31,82514,"Finance"
1007,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",1007,"ANGEL","ABSHIER","Analyst",24,42303,"Management"
1008,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",1008,"DEWAYNE","AGEL","Analyst",21,40424,"IT"
1009,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",1009,"ALINE","APER","Analyst",23,47591,"Marketing"
1010,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",1010,"MATT","ADAME","Analyst",23,42490,"IT"
1011,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",1011,"MYRON","ADELSON","Manager",35,135858,"Management"
1012,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",1012,"RAE","ANTHIS","Analyst",23,43783,"Web"
1013,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",1013,"CARROLL","ADICKES","Analyst",25,46386,"IT"
1014,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",1014,"LANDON","AKI","Analyst",24,41781,"Web"
1015,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",1015,"KAYE","APALATEGUI","Senior Analyst",27,64636,"Web"
1016,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",1016,"MOHAMMAD","AKEY","Analyst",24,41069,"Operations"
1017,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",1017,"NEVILLE","ALLAIRE","Analyst",22,45481,"Management"
1018,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",1018,"TANNER","ALDRED","Analyst",21,42473,"Operations"
1019,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",1019,"REYES","ALESSIO","Senior Analyst",28,55949,"Finance"
1020,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",1020,"CECILIA","AMIDI","Analyst",25,47237,"Management"
1021,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",1021,"DEANGELO","ALLGIER","Analyst",22,49213,"Marketing"
1022,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",1022,"RUDOLF","ALLNUTT","Analyst",23,45289,"Management"
1023,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",1023,"FREDDY","AGORO","Analyst",24,47142,"Management"
1024,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",1024,"EZEQUIEL","ALLDAY","Analyst",25,41777,"Operations"
1025,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",1025,"LEANDRO","ALLSUP","Analyst",22,44478,"Web"
1026,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",1026,"PATTY","AMOROSO","Analyst",25,45128,"IT"
1027,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",1027,"LARISSA","ARIZAGA","Analyst",22,48959,"Marketing"
1028,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",1028,"ESTER","ANGILERI","Senior Analyst",25,52009,"Marketing"
1029,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",1029,"LARRY","ABADI","Analyst",25,46697,"IT"
1030,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",1030,"ALFREDA","APSHIRE","Analyst",25,43009,"Operations"
1031,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",1031,"CLYDE","ABREGO","Analyst",24,49928,"Operations"
1032,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",1032,"ARNOLDO","ALLSTON","Associate",29,93342,"Management"
1033,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",1033,"MICHEL","AHMAD","Analyst",22,42886,"Operations"
1034,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",1034,"DUSTIN","ABRAMOFF","Analyst",23,46693,"IT"
1035,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",1035,"TAMI","ANDOH","Analyst",21,43677,"Marketing"
1036,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",1036,"JOSH","ADOLPHSON","Senior Analyst",26,52792,"Marketing"
1037,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",1037,"VALARIE","ANSTEY","Analyst",25,49300,"Marketing"
1038,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",1038,"BENJAMIN","ABBRUZZESE","Analyst",22,45538,"IT"
1039,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",1039,"SAMANTHA","ALVIA","Analyst",22,45538,"Finance"
1040,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",1040,"HASSAN","ALFONSO","Associate",32,88539,"Management"
1041,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",1041,"IVETTE","ARGUELLEZ","Analyst",25,46847,"Finance"
1042,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",1042,"CHRISTIN","ARIGO","Analyst",24,47248,"Marketing"
1043,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",1043,"ROD","AHAUS","Analyst",22,43511,"IT"
1044,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",1044,"MILLARD","AHRENHOLZ","Associate",28,98506,"Operations"
1045,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",1045,"LORENZO","ADAMOS","Senior Analyst",28,63841,"Web"
1046,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",1046,"ALBA","ARBEITER","Analyst",23,46990,"Finance"
1047,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",1047,"CRUZ","AKAMINE","Senior Analyst",28,69432,"Finance"
